problem,instance,algorithm,config_label,evaluations,mean_cost,std_cost
tsp,berlin52,P-ACO,"K=10, ants=30, q0=0.7, beta=3",78795,7542.333333333333,1.247219128924647
tsp,berlin52,P-ACO,"K=10, ants=30, q0=0.7, beta=3",79157,7542.333333333333,1.247219128924647
tsp,berlin52,P-ACO,"K=10, ants=30, q0=0.7, beta=3",79518,7542.333333333333,1.247219128924647
tsp,berlin52,P-ACO,"K=10, ants=30, q0=0.7, beta=3",79880,7542.333333333333,1.247219128924647
tsp,berlin52,P-ACO,"K=10, ants=30, q0=0.7, beta=3",80241,7542.333333333333,1.247219128924647
tsp,berlin52,P-ACO,"K=10, ants=30, q0=0.7, beta=3",80602,7542.0,0.0
tsp,berlin52,P-ACO,"K=10, ants=30, q0=0.7, beta=3",80964,7542.0,0.0
tsp,berlin52,P-ACO,"K=10, ants=30, q0=0.7, beta=3",81325,7542.0,0.0
tsp,berlin52,P-ACO,"K=10, ants=30, q0=0.7, beta=3",81687,7542.0,0.0
tsp,berlin52,P-ACO,"K=10, ants=30, q0=0.7, beta=3",82048,7542.0,0.0
tsp,berlin52,P-ACO,"K=10, ants=30, q0=0.7, beta=3",82410,7542.0,0.0
tsp,berlin52,P-ACO,"K=10, ants=30, q0=0.7, beta=3",82771,7542.0,0.0
tsp,berlin52,P-ACO,"K=10, ants=30, q0=0.7, beta=3",83133,7542.0,0.0
tsp,berlin52,P-ACO,"K=10, ants=30, q0=0.7, beta=3",83494,7542.0,0.0
tsp,berlin52,P-ACO,"K=10, ants=30, q0=0.7, beta=3",83855,7542.0,0.0
tsp,berlin52,P-ACO,"K=10, ants=30, q0=0.7, beta=3",84217,7542.0,0.0
tsp,berlin52,P-ACO,"K=10, ants=30, q0=0.7, beta=3",84578,7542.0,0.0
tsp,berlin52,P-ACO,"K=10, ants=30, q0=0.7, beta=3",84940,7542.0,0.0
tsp,berlin52,P-ACO,"K=10, ants=30, q0=0.7, beta=3",85301,7542.0,0.0
tsp,berlin52,P-ACO,"K=10, ants=30, q0=0.7, beta=3",85663,7542.0,0.0
tsp,berlin52,P-ACO,"K=10, ants=30, q0=0.7, beta=3",86024,7542.0,0.0
tsp,berlin52,P-ACO,"K=10, ants=30, q0=0.7, beta=3",86386,7542.0,0.0
tsp,berlin52,P-ACO,"K=10, ants=30, q0=0.7, beta=3",86747,7542.0,0.0
tsp,berlin52,P-ACO,"K=10, ants=30, q0=0.7, beta=3",87108,7542.0,0.0
tsp,berlin52,P-ACO,"K=10, ants=30, q0=0.7, beta=3",87470,7542.0,0.0
tsp,berlin52,P-ACO,"K=10, ants=30, q0=0.7, beta=3",87831,7542.0,0.0
tsp,berlin52,P-ACO,"K=10, ants=30, q0=0.7, beta=3",88193,7542.0,0.0
tsp,berlin52,P-ACO,"K=10, ants=30, q0=0.7, beta=3",88554,7542.0,0.0
tsp,berlin52,P-ACO,"K=10, ants=30, q0=0.7, beta=3",88916,7542.0,0.0
tsp,berlin52,P-ACO,"K=10, ants=30, q0=0.7, beta=3",89277,7542.0,0.0
tsp,berlin52,P-ACO,"K=10, ants=30, q0=0.7, beta=3",89639,7542.0,0.0
tsp,berlin52,P-ACO,"K=10, ants=30, q0=0.7, beta=3",90000,7542.0,0.0
tsp,berlin52,P-ACO,"K=10, ants=30, q0=0.9, beta=2",0,8555.066666666668,337.69660281909194
tsp,berlin52,P-ACO,"K=10, ants=30, q0=0.9, beta=2",361,8074.457831325301,185.48042361759414
tsp,berlin52,P-ACO,"K=10, ants=30, q0=0.9, beta=2",723,8023.733333333334,170.76278543315254
tsp,berlin52,P-ACO,"K=10, ants=30, q0=0.9, beta=2",1084,8003.68032128514,184.46053168860465
tsp,berlin52,P-ACO,"K=10, ants=30, q0=0.9, beta=2",1446,7954.490763052208,200.38555426451646
tsp,berlin52,P-ACO,"K=10, ants=30, q0=0.9, beta=2",1807,7930.266666666666,205.2778496466571
tsp,berlin52,P-ACO,"K=10, ants=30, q0=0.9, beta=2",2169,7895.972690763052,208.16780791078887
tsp,berlin52,P-ACO,"K=10, ants=30, q0=0.9, beta=2",2530,7869.8,209.33679402659567
tsp,berlin52,P-ACO,"K=10, ants=30, q0=0.9, beta=2",2892,7866.466666666666,211.01559710652248
tsp,berlin52,P-ACO,"K=10, ants=30, q0=0.9, beta=2",3253,7838.666666666667,223.9379874479143
tsp,berlin52,P-ACO,"K=10, ants=30, q0=0.9, beta=2",3614,7838.6,223.97345080760502
tsp,berlin52,P-ACO,"K=10, ants=30, q0=0.9, beta=2",3976,7795.733333333334,238.54544407489507
tsp,berlin52,P-ACO,"K=10, ants=30, q0=0.9, beta=2",4337,7769.2,228.25342640728675
tsp,berlin52,P-ACO,"K=10, ants=30, q0=0.9, beta=2",4699,7755.8,208.7697934727787
tsp,berlin52,P-ACO,"K=10, ants=30, q0=0.9, beta=2",5060,7731.791967871486,184.38695631261805
tsp,berlin52,P-ACO,"K=10, ants=30, q0=0.9, beta=2",5422,7724.666666666667,181.3124988030947
tsp,berlin52,P-ACO,"K=10, ants=30, q0=0.9, beta=2",5783,7723.466666666666,179.56423796389848
tsp,berlin52,P-ACO,"K=10, ants=30, q0=0.9, beta=2",6145,7710.933333333333,182.91362867636616
tsp,berlin52,P-ACO,"K=10, ants=30, q0=0.9, beta=2",6506,7696.636947791165,169.3041781363938
tsp,berlin52,P-ACO,"K=10, ants=30, q0=0.9, beta=2",6867,7695.266666666666,169.47191179923854
tsp,berlin52,P-ACO,"K=10, ants=30, q0=0.9, beta=2",7229,7693.6,169.4897440358364
tsp,berlin52,P-ACO,"K=10, ants=30, q0=0.9, beta=2",7590,7686.666666666667,173.17762236758216
tsp,berlin52,P-ACO,"K=10, ants=30, q0=0.9, beta=2",7952,7686.666666666667,173.17762236758216
tsp,berlin52,P-ACO,"K=10, ants=30, q0=0.9, beta=2",8313,7680.6,176.01772638004388
tsp,berlin52,P-ACO,"K=10, ants=30, q0=0.9, beta=2",8675,7678.2,173.33020509997672
tsp,berlin52,P-ACO,"K=10, ants=30, q0=0.9, beta=2",9036,7663.4,164.82184321260334
tsp,berlin52,P-ACO,"K=10, ants=30, q0=0.9, beta=2",9398,7663.4,164.82184321260334
tsp,berlin52,P-ACO,"K=10, ants=30, q0=0.9, beta=2",9759,7663.4,164.82184321260334
tsp,berlin52,P-ACO,"K=10, ants=30, q0=0.9, beta=2",10120,7663.4,164.82184321260334
tsp,berlin52,P-ACO,"K=10, ants=30, q0=0.9, beta=2",10482,7663.4,164.82184321260334
tsp,berlin52,P-ACO,"K=10, ants=30, q0=0.9, beta=2",10843,7662.666666666667,164.61942642214362
tsp,berlin52,P-ACO,"K=10, ants=30, q0=0.9, beta=2",11205,7662.666666666667,164.61942642214362
tsp,berlin52,P-ACO,"K=10, ants=30, q0=0.9, beta=2",11566,7654.287550200804,164.9806735708541
tsp,berlin52,P-ACO,"K=10, ants=30, q0=0.9, beta=2",11928,7653.066666666667,165.13245861698084
tsp,berlin52,P-ACO,"K=10, ants=30, q0=0.9, beta=2",12289,7649.0,160.75322702826216
tsp,berlin52,P-ACO,"K=10, ants=30, q0=0.9, beta=2",12651,7649.0,160.75322702826216
tsp,berlin52,P-ACO,"K=10, ants=30, q0=0.9, beta=2",13012,7649.0,160.75322702826216
tsp,berlin52,P-ACO,"K=10, ants=30, q0=0.9, beta=2",13373,7649.0,160.75322702826216
tsp,berlin52,P-ACO,"K=10, ants=30, q0=0.9, beta=2",13735,7646.284337349397,159.66855523504395
tsp,berlin52,P-ACO,"K=10, ants=30, q0=0.9, beta=2",14096,7645.733333333334,159.5265773747086
tsp,berlin52,P-ACO,"K=10, ants=30, q0=0.9, beta=2",14458,7645.733333333334,159.5265773747086
tsp,berlin52,P-ACO,"K=10, ants=30, q0=0.9, beta=2",14819,7645.733333333334,159.5265773747086
tsp,berlin52,P-ACO,"K=10, ants=30, q0=0.9, beta=2",15181,7645.733333333334,159.5265773747086
tsp,berlin52,P-ACO,"K=10, ants=30, q0=0.9, beta=2",15542,7642.466666666666,161.00636288323793
tsp,berlin52,P-ACO,"K=10, ants=30, q0=0.9, beta=2",15904,7637.333333333333,162.73154443916386
tsp,berlin52,P-ACO,"K=10, ants=30, q0=0.9, beta=2",16265,7637.333333333333,162.73154443916386
tsp,berlin52,P-ACO,"K=10, ants=30, q0=0.9, beta=2",16627,7637.333333333333,162.73154443916386
tsp,berlin52,P-ACO,"K=10, ants=30, q0=0.9, beta=2",16988,7633.266666666666,149.22085049423293
tsp,berlin52,P-ACO,"K=10, ants=30, q0=0.9, beta=2",17349,7633.266666666666,149.22085049423293
tsp,berlin52,P-ACO,"K=10, ants=30, q0=0.9, beta=2",17711,7633.266666666666,149.22085049423293
tsp,berlin52,P-ACO,"K=10, ants=30, q0=0.9, beta=2",18072,7633.266666666666,149.22085049423293
tsp,berlin52,P-ACO,"K=10, ants=30, q0=0.9, beta=2",18434,7633.266666666666,149.22085049423293
tsp,berlin52,P-ACO,"K=10, ants=30, q0=0.9, beta=2",18795,7633.266666666666,149.22085049423293
tsp,berlin52,P-ACO,"K=10, ants=30, q0=0.9, beta=2",19157,7633.266666666666,149.22085049423293
tsp,berlin52,P-ACO,"K=10, ants=30, q0=0.9, beta=2",19518,7629.466666666666,150.76288962768285
tsp,berlin52,P-ACO,"K=10, ants=30, q0=0.9, beta=2",19880,7629.133333333333,150.95026406807713
tsp,berlin52,P-ACO,"K=10, ants=30, q0=0.9, beta=2",20241,7626.733333333334,144.42782126569506
tsp,berlin52,P-ACO,"K=10, ants=30, q0=0.9, beta=2",20602,7622.2,130.11031217137761
tsp,berlin52,P-ACO,"K=10, ants=30, q0=0.9, beta=2",20964,7622.2,130.11031217137761
tsp,berlin52,P-ACO,"K=10, ants=30, q0=0.9, beta=2",21325,7622.2,130.11031217137761
tsp,berlin52,P-ACO,"K=10, ants=30, q0=0.9, beta=2",21687,7622.2,130.11031217137761
tsp,berlin52,P-ACO,"K=10, ants=30, q0=0.9, beta=2",22048,7621.866666666667,130.3087956441246
tsp,berlin52,P-ACO,"K=10, ants=30, q0=0.9, beta=2",22410,7621.866666666667,130.3087956441246
tsp,berlin52,P-ACO,"K=10, ants=30, q0=0.9, beta=2",22771,7621.866666666667,130.3087956441246
tsp,berlin52,P-ACO,"K=10, ants=30, q0=0.9, beta=2",23133,7621.866666666667,130.3087956441246
tsp,berlin52,P-ACO,"K=10, ants=30, q0=0.9, beta=2",23494,7621.866666666667,130.3087956441246
tsp,berlin52,P-ACO,"K=10, ants=30, q0=0.9, beta=2",23855,7620.6,129.7997431944044
tsp,berlin52,P-ACO,"K=10, ants=30, q0=0.9, beta=2",24217,7617.066666666667,119.04647085160576
tsp,berlin52,P-ACO,"K=10, ants=30, q0=0.9, beta=2",24578,7617.066666666667,119.04647085160576
tsp,berlin52,P-ACO,"K=10, ants=30, q0=0.9, beta=2",24940,7617.066666666667,119.04647085160576
tsp,berlin52,P-ACO,"K=10, ants=30, q0=0.9, beta=2",25301,7616.942168674698,119.12063438938712
tsp,berlin52,P-ACO,"K=10, ants=30, q0=0.9, beta=2",25663,7616.4,119.45029649746934
tsp,berlin52,P-ACO,"K=10, ants=30, q0=0.9, beta=2",26024,7610.666666666667,119.42789549440374
tsp,berlin52,P-ACO,"K=10, ants=30, q0=0.9, beta=2",26386,7610.666666666667,119.42789549440374
tsp,berlin52,P-ACO,"K=10, ants=30, q0=0.9, beta=2",26747,7610.666666666667,119.42789549440374
tsp,berlin52,P-ACO,"K=10, ants=30, q0=0.9, beta=2",27108,7606.066666666667,118.2829752002469
tsp,berlin52,P-ACO,"K=10, ants=30, q0=0.9, beta=2",27470,7606.066666666667,118.2829752002469
tsp,berlin52,P-ACO,"K=10, ants=30, q0=0.9, beta=2",27831,7606.066666666667,118.2829752002469
tsp,berlin52,P-ACO,"K=10, ants=30, q0=0.9, beta=2",28193,7602.1702811244995,118.59029195040165
tsp,berlin52,P-ACO,"K=10, ants=30, q0=0.9, beta=2",28554,7600.933333333333,119.06159003735094
tsp,berlin52,P-ACO,"K=10, ants=30, q0=0.9, beta=2",28916,7599.8,118.43997073060542
tsp,berlin52,P-ACO,"K=10, ants=30, q0=0.9, beta=2",29277,7599.333333333333,117.0012345613878
tsp,berlin52,P-ACO,"K=10, ants=30, q0=0.9, beta=2",29639,7599.333333333333,117.0012345613878
tsp,berlin52,P-ACO,"K=10, ants=30, q0=0.9, beta=2",30000,7599.333333333333,117.0012345613878
tsp,berlin52,P-ACO,"K=10, ants=30, q0=0.9, beta=2",30361,7599.333333333333,117.0012345613878
tsp,berlin52,P-ACO,"K=10, ants=30, q0=0.9, beta=2",30723,7599.333333333333,117.0012345613878
tsp,berlin52,P-ACO,"K=10, ants=30, q0=0.9, beta=2",31084,7599.333333333333,117.0012345613878
tsp,berlin52,P-ACO,"K=10, ants=30, q0=0.9, beta=2",31446,7599.333333333333,117.0012345613878
tsp,berlin52,P-ACO,"K=10, ants=30, q0=0.9, beta=2",31807,7599.333333333333,117.0012345613878
tsp,berlin52,P-ACO,"K=10, ants=30, q0=0.9, beta=2",32169,7599.333333333333,117.0012345613878
tsp,berlin52,P-ACO,"K=10, ants=30, q0=0.9, beta=2",32530,7599.333333333333,117.0012345613878
tsp,berlin52,P-ACO,"K=10, ants=30, q0=0.9, beta=2",32892,7599.333333333333,117.0012345613878
tsp,berlin52,P-ACO,"K=10, ants=30, q0=0.9, beta=2",33253,7597.133333333333,116.203767389683
tsp,berlin52,P-ACO,"K=10, ants=30, q0=0.9, beta=2",33614,7597.133333333333,116.203767389683
tsp,berlin52,P-ACO,"K=10, ants=30, q0=0.9, beta=2",33976,7597.133333333333,116.203767389683
tsp,berlin52,P-ACO,"K=10, ants=30, q0=0.9, beta=2",34337,7597.133333333333,116.203767389683
tsp,berlin52,P-ACO,"K=10, ants=30, q0=0.9, beta=2",34699,7593.6,116.13888237795298
tsp,berlin52,P-ACO,"K=10, ants=30, q0=0.9, beta=2",35060,7593.6,116.13888237795298
tsp,berlin52,P-ACO,"K=10, ants=30, q0=0.9, beta=2",35422,7593.6,116.13888237795298
tsp,berlin52,P-ACO,"K=10, ants=30, q0=0.9, beta=2",35783,7593.6,116.13888237795298
tsp,berlin52,P-ACO,"K=10, ants=30, q0=0.9, beta=2",36145,7593.6,116.13888237795298
tsp,berlin52,P-ACO,"K=10, ants=30, q0=0.9, beta=2",36506,7590.333333333333,116.7131336035305
tsp,berlin52,P-ACO,"K=10, ants=30, q0=0.9, beta=2",36867,7590.333333333333,116.7131336035305
tsp,berlin52,P-ACO,"K=10, ants=30, q0=0.9, beta=2",37229,7590.333333333333,116.7131336035305
tsp,berlin52,P-ACO,"K=10, ants=30, q0=0.9, beta=2",37590,7588.733333333334,117.13096184281174
tsp,berlin52,P-ACO,"K=10, ants=30, q0=0.9, beta=2",37952,7588.713253012048,117.13814026514048
tsp,berlin52,P-ACO,"K=10, ants=30, q0=0.9, beta=2",38313,7588.4,117.25630047037984
tsp,berlin52,P-ACO,"K=10, ants=30, q0=0.9, beta=2",38675,7588.4,117.25630047037984
tsp,berlin52,P-ACO,"K=10, ants=30, q0=0.9, beta=2",39036,7588.4,117.25630047037984
tsp,berlin52,P-ACO,"K=10, ants=30, q0=0.9, beta=2",39398,7588.315662650603,117.2864984197634
tsp,berlin52,P-ACO,"K=10, ants=30, q0=0.9, beta=2",39759,7588.066666666667,117.3805586779836
tsp,berlin52,P-ACO,"K=10, ants=30, q0=0.9, beta=2",40120,7588.066666666667,117.3805586779836
tsp,berlin52,P-ACO,"K=10, ants=30, q0=0.9, beta=2",40482,7588.066666666667,117.3805586779836
tsp,berlin52,P-ACO,"K=10, ants=30, q0=0.9, beta=2",40843,7588.066666666667,117.3805586779836
tsp,berlin52,P-ACO,"K=10, ants=30, q0=0.9, beta=2",41205,7588.066666666667,117.3805586779836
tsp,berlin52,P-ACO,"K=10, ants=30, q0=0.9, beta=2",41566,7588.066666666667,117.3805586779836
tsp,berlin52,P-ACO,"K=10, ants=30, q0=0.9, beta=2",41928,7588.066666666667,117.3805586779836
tsp,berlin52,P-ACO,"K=10, ants=30, q0=0.9, beta=2",42289,7588.066666666667,117.3805586779836
tsp,berlin52,P-ACO,"K=10, ants=30, q0=0.9, beta=2",42651,7588.066666666667,117.3805586779836
tsp,berlin52,P-ACO,"K=10, ants=30, q0=0.9, beta=2",43012,7587.733333333334,117.50373989320036
tsp,berlin52,P-ACO,"K=10, ants=30, q0=0.9, beta=2",43373,7587.733333333334,117.50373989320036
tsp,berlin52,P-ACO,"K=10, ants=30, q0=0.9, beta=2",43735,7587.733333333334,117.50373989320036
tsp,berlin52,P-ACO,"K=10, ants=30, q0=0.9, beta=2",44096,7587.733333333334,117.50373989320036
tsp,berlin52,P-ACO,"K=10, ants=30, q0=0.9, beta=2",44458,7587.733333333334,117.50373989320036
tsp,berlin52,P-ACO,"K=10, ants=30, q0=0.9, beta=2",44819,7587.733333333334,117.50373989320036
tsp,berlin52,P-ACO,"K=10, ants=30, q0=0.9, beta=2",45181,7587.733333333334,117.50373989320036
tsp,berlin52,P-ACO,"K=10, ants=30, q0=0.9, beta=2",45542,7587.733333333334,117.50373989320036
tsp,berlin52,P-ACO,"K=10, ants=30, q0=0.9, beta=2",45904,7586.733333333334,114.3616874462578
tsp,berlin52,P-ACO,"K=10, ants=30, q0=0.9, beta=2",46265,7586.733333333334,114.3616874462578
tsp,berlin52,P-ACO,"K=10, ants=30, q0=0.9, beta=2",46627,7586.4,114.48423472251537
tsp,berlin52,P-ACO,"K=10, ants=30, q0=0.9, beta=2",46988,7586.4,114.48423472251537
tsp,berlin52,P-ACO,"K=10, ants=30, q0=0.9, beta=2",47349,7586.4,114.48423472251537
tsp,berlin52,P-ACO,"K=10, ants=30, q0=0.9, beta=2",47711,7586.4,114.48423472251537
tsp,berlin52,P-ACO,"K=10, ants=30, q0=0.9, beta=2",48072,7586.4,114.48423472251537
tsp,berlin52,P-ACO,"K=10, ants=30, q0=0.9, beta=2",48434,7586.4,114.48423472251537
tsp,berlin52,P-ACO,"K=10, ants=30, q0=0.9, beta=2",48795,7586.4,114.48423472251537
tsp,berlin52,P-ACO,"K=10, ants=30, q0=0.9, beta=2",49157,7586.4,114.48423472251537
tsp,berlin52,P-ACO,"K=10, ants=30, q0=0.9, beta=2",49518,7586.4,114.48423472251537
tsp,berlin52,P-ACO,"K=10, ants=30, q0=0.9, beta=2",49880,7586.4,114.48423472251537
tsp,berlin52,P-ACO,"K=10, ants=30, q0=0.9, beta=2",50241,7586.4,114.48423472251537
tsp,berlin52,P-ACO,"K=10, ants=30, q0=0.9, beta=2",50602,7586.4,114.48423472251537
tsp,berlin52,P-ACO,"K=10, ants=30, q0=0.9, beta=2",50964,7586.4,114.48423472251537
tsp,berlin52,P-ACO,"K=10, ants=30, q0=0.9, beta=2",51325,7586.4,114.48423472251537
tsp,berlin52,P-ACO,"K=10, ants=30, q0=0.9, beta=2",51687,7586.4,114.48423472251537
tsp,berlin52,P-ACO,"K=10, ants=30, q0=0.9, beta=2",52048,7586.4,114.48423472251537
tsp,berlin52,P-ACO,"K=10, ants=30, q0=0.9, beta=2",52410,7586.4,114.48423472251537
tsp,berlin52,P-ACO,"K=10, ants=30, q0=0.9, beta=2",52771,7586.4,114.48423472251537
tsp,berlin52,P-ACO,"K=10, ants=30, q0=0.9, beta=2",53133,7586.4,114.48423472251537
tsp,berlin52,P-ACO,"K=10, ants=30, q0=0.9, beta=2",53494,7586.4,114.48423472251537
tsp,berlin52,P-ACO,"K=10, ants=30, q0=0.9, beta=2",53855,7586.4,114.48423472251537
tsp,berlin52,P-ACO,"K=10, ants=30, q0=0.9, beta=2",54217,7586.4,114.48423472251537
tsp,berlin52,P-ACO,"K=10, ants=30, q0=0.9, beta=2",54578,7586.4,114.48423472251537
tsp,berlin52,P-ACO,"K=10, ants=30, q0=0.9, beta=2",54940,7586.4,114.48423472251537
tsp,berlin52,P-ACO,"K=10, ants=30, q0=0.9, beta=2",55301,7586.4,114.48423472251537
tsp,berlin52,P-ACO,"K=10, ants=30, q0=0.9, beta=2",55663,7586.4,114.48423472251537
tsp,berlin52,P-ACO,"K=10, ants=30, q0=0.9, beta=2",56024,7586.4,114.48423472251537
tsp,berlin52,P-ACO,"K=10, ants=30, q0=0.9, beta=2",56386,7586.4,114.48423472251537
tsp,berlin52,P-ACO,"K=10, ants=30, q0=0.9, beta=2",56747,7586.4,114.48423472251537
tsp,berlin52,P-ACO,"K=10, ants=30, q0=0.9, beta=2",57108,7586.4,114.48423472251537
tsp,berlin52,P-ACO,"K=10, ants=30, q0=0.9, beta=2",57470,7586.4,114.48423472251537
tsp,berlin52,P-ACO,"K=10, ants=30, q0=0.9, beta=2",57831,7586.4,114.48423472251537
tsp,berlin52,P-ACO,"K=10, ants=30, q0=0.9, beta=2",58193,7586.4,114.48423472251537
tsp,berlin52,P-ACO,"K=10, ants=30, q0=0.9, beta=2",58554,7586.4,114.48423472251537
tsp,berlin52,P-ACO,"K=10, ants=30, q0=0.9, beta=2",58916,7586.4,114.48423472251537
tsp,berlin52,P-ACO,"K=10, ants=30, q0=0.9, beta=2",59277,7586.4,114.48423472251537
tsp,berlin52,P-ACO,"K=10, ants=30, q0=0.9, beta=2",59639,7586.066666666667,114.60568145699506
tsp,berlin52,P-ACO,"K=10, ants=30, q0=0.9, beta=2",60000,7586.066666666667,114.60568145699506
tsp,berlin52,P-ACO,"K=10, ants=30, q0=0.9, beta=2",60361,7586.066666666667,114.60568145699506
tsp,berlin52,P-ACO,"K=10, ants=30, q0=0.9, beta=2",60723,7586.066666666667,114.60568145699506
tsp,berlin52,P-ACO,"K=10, ants=30, q0=0.9, beta=2",61084,7586.066666666667,114.60568145699506
tsp,berlin52,P-ACO,"K=10, ants=30, q0=0.9, beta=2",61446,7586.066666666667,114.60568145699506
tsp,berlin52,P-ACO,"K=10, ants=30, q0=0.9, beta=2",61807,7586.066666666667,114.60568145699506
tsp,berlin52,P-ACO,"K=10, ants=30, q0=0.9, beta=2",62169,7586.066666666667,114.60568145699506
tsp,berlin52,P-ACO,"K=10, ants=30, q0=0.9, beta=2",62530,7586.066666666667,114.60568145699506
tsp,berlin52,P-ACO,"K=10, ants=30, q0=0.9, beta=2",62892,7586.066666666667,114.60568145699506
tsp,berlin52,P-ACO,"K=10, ants=30, q0=0.9, beta=2",63253,7586.066666666667,114.60568145699506
tsp,berlin52,P-ACO,"K=10, ants=30, q0=0.9, beta=2",63614,7586.066666666667,114.60568145699506
tsp,berlin52,P-ACO,"K=10, ants=30, q0=0.9, beta=2",63976,7586.066666666667,114.60568145699506
tsp,berlin52,P-ACO,"K=10, ants=30, q0=0.9, beta=2",64337,7586.066666666667,114.60568145699506
tsp,berlin52,P-ACO,"K=10, ants=30, q0=0.9, beta=2",64699,7586.066666666667,114.60568145699506
tsp,berlin52,P-ACO,"K=10, ants=30, q0=0.9, beta=2",65060,7586.066666666667,114.60568145699506
tsp,berlin52,P-ACO,"K=10, ants=30, q0=0.9, beta=2",65422,7586.066666666667,114.60568145699506
tsp,berlin52,P-ACO,"K=10, ants=30, q0=0.9, beta=2",65783,7586.066666666667,114.60568145699506
tsp,berlin52,P-ACO,"K=10, ants=30, q0=0.9, beta=2",66145,7586.066666666667,114.60568145699506
tsp,berlin52,P-ACO,"K=10, ants=30, q0=0.9, beta=2",66506,7586.066666666667,114.60568145699506
tsp,berlin52,P-ACO,"K=10, ants=30, q0=0.9, beta=2",66867,7586.066666666667,114.60568145699506
tsp,berlin52,P-ACO,"K=10, ants=30, q0=0.9, beta=2",67229,7586.066666666667,114.60568145699506
tsp,berlin52,P-ACO,"K=10, ants=30, q0=0.9, beta=2",67590,7586.066666666667,114.60568145699506
tsp,berlin52,P-ACO,"K=10, ants=30, q0=0.9, beta=2",67952,7586.066666666667,114.60568145699506
tsp,berlin52,P-ACO,"K=10, ants=30, q0=0.9, beta=2",68313,7586.066666666667,114.60568145699506
tsp,berlin52,P-ACO,"K=10, ants=30, q0=0.9, beta=2",68675,7586.066666666667,114.60568145699506
tsp,berlin52,P-ACO,"K=10, ants=30, q0=0.9, beta=2",69036,7586.066666666667,114.60568145699506
tsp,berlin52,P-ACO,"K=10, ants=30, q0=0.9, beta=2",69398,7586.066666666667,114.60568145699506
tsp,berlin52,P-ACO,"K=10, ants=30, q0=0.9, beta=2",69759,7586.066666666667,114.60568145699506
tsp,berlin52,P-ACO,"K=10, ants=30, q0=0.9, beta=2",70120,7586.066666666667,114.60568145699506
tsp,berlin52,P-ACO,"K=10, ants=30, q0=0.9, beta=2",70482,7586.066666666667,114.60568145699506
tsp,berlin52,P-ACO,"K=10, ants=30, q0=0.9, beta=2",70843,7586.066666666667,114.60568145699506
tsp,berlin52,P-ACO,"K=10, ants=30, q0=0.9, beta=2",71205,7586.066666666667,114.60568145699506
tsp,berlin52,P-ACO,"K=10, ants=30, q0=0.9, beta=2",71566,7586.066666666667,114.60568145699506
tsp,berlin52,P-ACO,"K=10, ants=30, q0=0.9, beta=2",71928,7586.066666666667,114.60568145699506
tsp,berlin52,P-ACO,"K=10, ants=30, q0=0.9, beta=2",72289,7586.066666666667,114.60568145699506
tsp,berlin52,P-ACO,"K=10, ants=30, q0=0.9, beta=2",72651,7586.066666666667,114.60568145699506
tsp,berlin52,P-ACO,"K=10, ants=30, q0=0.9, beta=2",73012,7586.066666666667,114.60568145699506
tsp,berlin52,P-ACO,"K=10, ants=30, q0=0.9, beta=2",73373,7586.066666666667,114.60568145699506
tsp,berlin52,P-ACO,"K=10, ants=30, q0=0.9, beta=2",73735,7586.066666666667,114.60568145699506
tsp,berlin52,P-ACO,"K=10, ants=30, q0=0.9, beta=2",74096,7586.066666666667,114.60568145699506
tsp,berlin52,P-ACO,"K=10, ants=30, q0=0.9, beta=2",74458,7586.066666666667,114.60568145699506
tsp,berlin52,P-ACO,"K=10, ants=30, q0=0.9, beta=2",74819,7586.066666666667,114.60568145699506
tsp,berlin52,P-ACO,"K=10, ants=30, q0=0.9, beta=2",75181,7586.066666666667,114.60568145699506
tsp,berlin52,P-ACO,"K=10, ants=30, q0=0.9, beta=2",75542,7586.066666666667,114.60568145699506
tsp,berlin52,P-ACO,"K=10, ants=30, q0=0.9, beta=2",75904,7586.066666666667,114.60568145699506
tsp,berlin52,P-ACO,"K=10, ants=30, q0=0.9, beta=2",76265,7586.066666666667,114.60568145699506
tsp,berlin52,P-ACO,"K=10, ants=30, q0=0.9, beta=2",76627,7586.066666666667,114.60568145699506
tsp,berlin52,P-ACO,"K=10, ants=30, q0=0.9, beta=2",76988,7586.066666666667,114.60568145699506
tsp,berlin52,P-ACO,"K=10, ants=30, q0=0.9, beta=2",77349,7586.066666666667,114.60568145699506
tsp,berlin52,P-ACO,"K=10, ants=30, q0=0.9, beta=2",77711,7586.066666666667,114.60568145699506
tsp,berlin52,P-ACO,"K=10, ants=30, q0=0.9, beta=2",78072,7586.066666666667,114.60568145699506
tsp,berlin52,P-ACO,"K=10, ants=30, q0=0.9, beta=2",78434,7586.066666666667,114.60568145699506
tsp,berlin52,P-ACO,"K=10, ants=30, q0=0.9, beta=2",78795,7586.066666666667,114.60568145699506
tsp,berlin52,P-ACO,"K=10, ants=30, q0=0.9, beta=2",79157,7586.066666666667,114.60568145699506
tsp,berlin52,P-ACO,"K=10, ants=30, q0=0.9, beta=2",79518,7585.865863453815,114.676571947414
tsp,berlin52,P-ACO,"K=10, ants=30, q0=0.9, beta=2",79880,7585.733333333334,114.7260311447329
tsp,berlin52,P-ACO,"K=10, ants=30, q0=0.9, beta=2",80241,7585.733333333334,114.7260311447329
tsp,berlin52,P-ACO,"K=10, ants=30, q0=0.9, beta=2",80602,7585.733333333334,114.7260311447329
