problem,algorithm,size_set,size,seed,iterations,fitness_evaluations,reached_optimum
leadingones,(1+1) EA,large,800,4,150000,150001,False
leadingones,(1+1) EA,large,800,5,150000,150001,False
leadingones,(1+1) EA,large,800,6,150000,150001,False
leadingones,(1+1) EA,large,800,7,150000,150001,False
leadingones,(1+1) EA,large,800,8,150000,150001,False
leadingones,(1+1) EA,large,800,9,150000,150001,False
leadingones,(1+1) EA,large,800,10,150000,150001,False
leadingones,(1+1) EA,large,800,11,150000,150001,False
leadingones,(1+1) EA,large,800,12,150000,150001,False
leadingones,(1+1) EA,large,800,13,150000,150001,False
leadingones,(1+1) EA,large,800,14,150000,150001,False
leadingones,(1+1) EA,large,800,15,150000,150001,False
leadingones,(1+1) EA,large,800,16,150000,150001,False
leadingones,(1+1) EA,large,800,17,150000,150001,False
leadingones,(1+1) EA,large,800,18,150000,150001,False
leadingones,(1+1) EA,large,800,19,150000,150001,False
leadingones,(1+1) EA,large,900,0,150000,150001,False
leadingones,(1+1) EA,large,900,1,150000,150001,False
leadingones,(1+1) EA,large,900,2,150000,150001,False
leadingones,(1+1) EA,large,900,3,150000,150001,False
leadingones,(1+1) EA,large,900,4,150000,150001,False
leadingones,(1+1) EA,large,900,5,150000,150001,False
leadingones,(1+1) EA,large,900,6,150000,150001,False
leadingones,(1+1) EA,large,900,7,150000,150001,False
leadingones,(1+1) EA,large,900,8,150000,150001,False
leadingones,(1+1) EA,large,900,9,150000,150001,False
leadingones,(1+1) EA,large,900,10,150000,150001,False
leadingones,(1+1) EA,large,900,11,150000,150001,False
leadingones,(1+1) EA,large,900,12,150000,150001,False
leadingones,(1+1) EA,large,900,13,150000,150001,False
leadingones,(1+1) EA,large,900,14,150000,150001,False
leadingones,(1+1) EA,large,900,15,150000,150001,False
leadingones,(1+1) EA,large,900,16,150000,150001,False
leadingones,(1+1) EA,large,900,17,150000,150001,False
leadingones,(1+1) EA,large,900,18,150000,150001,False
leadingones,(1+1) EA,large,900,19,150000,150001,False
leadingones,(1+1) EA,large,1000,0,150000,150001,False
leadingones,(1+1) EA,large,1000,1,150000,150001,False
leadingones,(1+1) EA,large,1000,2,150000,150001,False
leadingones,(1+1) EA,large,1000,3,150000,150001,False
leadingones,(1+1) EA,large,1000,4,150000,150001,False
leadingones,(1+1) EA,large,1000,5,150000,150001,False
leadingones,(1+1) EA,large,1000,6,150000,150001,False
leadingones,(1+1) EA,large,1000,7,150000,150001,False
leadingones,(1+1) EA,large,1000,8,150000,150001,False
leadingones,(1+1) EA,large,1000,9,150000,150001,False
leadingones,(1+1) EA,large,1000,10,150000,150001,False
leadingones,(1+1) EA,large,1000,11,150000,150001,False
leadingones,(1+1) EA,large,1000,12,150000,150001,False
leadingones,(1+1) EA,large,1000,13,150000,150001,False
leadingones,(1+1) EA,large,1000,14,150000,150001,False
leadingones,(1+1) EA,large,1000,15,150000,150001,False
leadingones,(1+1) EA,large,1000,16,150000,150001,False
leadingones,(1+1) EA,large,1000,17,150000,150001,False
leadingones,(1+1) EA,large,1000,18,150000,150001,False
leadingones,(1+1) EA,large,1000,19,150000,150001,False
leadingones,(μ+λ) EA,large,100,0,245,9820,True
leadingones,(μ+λ) EA,large,100,1,265,10620,True
leadingones,(μ+λ) EA,large,100,2,202,8100,True
leadingones,(μ+λ) EA,large,100,3,241,9660,True
leadingones,(μ+λ) EA,large,100,4,306,12260,True
leadingones,(μ+λ) EA,large,100,5,257,10300,True
leadingones,(μ+λ) EA,large,100,6,233,9340,True
leadingones,(μ+λ) EA,large,100,7,201,8060,True
leadingones,(μ+λ) EA,large,100,8,249,9980,True
leadingones,(μ+λ) EA,large,100,9,226,9060,True
leadingones,(μ+λ) EA,large,100,10,226,9060,True
leadingones,(μ+λ) EA,large,100,11,192,7700,True
leadingones,(μ+λ) EA,large,100,12,261,10460,True
leadingones,(μ+λ) EA,large,100,13,229,9180,True
leadingones,(μ+λ) EA,large,100,14,351,14060,True
leadingones,(μ+λ) EA,large,100,15,252,10100,True
leadingones,(μ+λ) EA,large,100,16,226,9060,True
leadingones,(μ+λ) EA,large,100,17,258,10340,True
leadingones,(μ+λ) EA,large,100,18,237,9500,True
leadingones,(μ+λ) EA,large,100,19,229,9180,True
leadingones,(μ+λ) EA,large,200,0,891,35660,True
leadingones,(μ+λ) EA,large,200,1,1212,48500,True
leadingones,(μ+λ) EA,large,200,2,1113,44540,True
leadingones,(μ+λ) EA,large,200,3,766,30660,True
leadingones,(μ+λ) EA,large,200,4,949,37980,True
leadingones,(μ+λ) EA,large,200,5,938,37540,True
leadingones,(μ+λ) EA,large,200,6,947,37900,True
leadingones,(μ+λ) EA,large,200,7,1121,44860,True
leadingones,(μ+λ) EA,large,200,8,808,32340,True
leadingones,(μ+λ) EA,large,200,9,977,39100,True
leadingones,(μ+λ) EA,large,200,10,1061,42460,True
leadingones,(μ+λ) EA,large,200,11,1066,42660,True
leadingones,(μ+λ) EA,large,200,12,1031,41260,True
leadingones,(μ+λ) EA,large,200,13,955,38220,True
leadingones,(μ+λ) EA,large,200,14,1107,44300,True
leadingones,(μ+λ) EA,large,200,15,829,33180,True
leadingones,(μ+λ) EA,large,200,16,987,39500,True
leadingones,(μ+λ) EA,large,200,17,1062,42500,True
leadingones,(μ+λ) EA,large,200,18,840,33620,True
leadingones,(μ+λ) EA,large,200,19,1016,40660,True
leadingones,(μ+λ) EA,large,300,0,1549,61980,True
leadingones,(μ+λ) EA,large,300,1,2021,80860,True
leadingones,(μ+λ) EA,large,300,2,1907,76300,True
leadingones,(μ+λ) EA,large,300,3,2007,80300,True
leadingones,(μ+λ) EA,large,300,4,1657,66300,True
leadingones,(μ+λ) EA,large,300,5,2000,80020,True
leadingones,(μ+λ) EA,large,300,6,2172,86900,True
leadingones,(μ+λ) EA,large,300,7,2036,81460,True
leadingones,(μ+λ) EA,large,300,8,1958,78340,True
leadingones,(μ+λ) EA,large,300,9,2122,84900,True
leadingones,(μ+λ) EA,large,300,10,2204,88180,True
leadingones,(μ+λ) EA,large,300,11,2025,81020,True
leadingones,(μ+λ) EA,large,300,12,2144,85780,True
leadingones,(μ+λ) EA,large,300,13,2010,80420,True
leadingones,(μ+λ) EA,large,300,14,2264,90580,True
leadingones,(μ+λ) EA,large,300,15,2210,88420,True
leadingones,(μ+λ) EA,large,300,16,2273,90940,True
leadingones,(μ+λ) EA,large,300,17,2084,83380,True
leadingones,(μ+λ) EA,large,300,18,2312,92500,True
leadingones,(μ+λ) EA,large,300,19,2125,85020,True
leadingones,(μ+λ) EA,large,400,0,3650,146020,True
leadingones,(μ+λ) EA,large,400,1,3876,155060,True
leadingones,(μ+λ) EA,large,400,2,4023,160940,True
leadingones,(μ+λ) EA,large,400,3,3839,153580,True
leadingones,(μ+λ) EA,large,400,4,3763,150540,True
leadingones,(μ+λ) EA,large,400,5,2960,118420,True
leadingones,(μ+λ) EA,large,400,6,3945,157820,True
leadingones,(μ+λ) EA,large,400,7,3464,138580,True
leadingones,(μ+λ) EA,large,400,8,3324,132980,True
leadingones,(μ+λ) EA,large,400,9,4102,164100,True
leadingones,(μ+λ) EA,large,400,10,3617,144700,True
leadingones,(μ+λ) EA,large,400,11,2930,117220,True
leadingones,(μ+λ) EA,large,400,12,3821,152860,True
leadingones,(μ+λ) EA,large,400,13,3360,134420,True
leadingones,(μ+λ) EA,large,400,14,3957,158300,True
leadingones,(μ+λ) EA,large,400,15,3988,159540,True
leadingones,(μ+λ) EA,large,400,16,3420,136820,True
leadingones,(μ+λ) EA,large,400,17,3534,141380,True
leadingones,(μ+λ) EA,large,400,18,3342,133700,True
leadingones,(μ+λ) EA,large,400,19,2964,118580,True
leadingones,(μ+λ) EA,large,500,0,5621,224860,True
leadingones,(μ+λ) EA,large,500,1,5920,236820,True
leadingones,(μ+λ) EA,large,500,2,5675,227020,True
leadingones,(μ+λ) EA,large,500,3,5723,228940,True
leadingones,(μ+λ) EA,large,500,4,4434,177380,True
leadingones,(μ+λ) EA,large,500,5,5373,214940,True
leadingones,(μ+λ) EA,large,500,6,6143,245740,True
leadingones,(μ+λ) EA,large,500,7,5818,232740,True
leadingones,(μ+λ) EA,large,500,8,5452,218100,True
leadingones,(μ+λ) EA,large,500,9,6208,248340,True
leadingones,(μ+λ) EA,large,500,10,4986,199460,True
leadingones,(μ+λ) EA,large,500,11,5761,230460,True
leadingones,(μ+λ) EA,large,500,12,6059,242380,True
leadingones,(μ+λ) EA,large,500,13,6145,245820,True
leadingones,(μ+λ) EA,large,500,14,5626,225060,True
leadingones,(μ+λ) EA,large,500,15,5855,234220,True
leadingones,(μ+λ) EA,large,500,16,5788,231540,True
leadingones,(μ+λ) EA,large,500,17,5847,233900,True
leadingones,(μ+λ) EA,large,500,18,5345,213820,True
leadingones,(μ+λ) EA,large,500,19,5491,219660,True
leadingones,(μ+λ) EA,large,600,0,7137,285500,True
leadingones,(μ+λ) EA,large,600,1,8084,323380,True
leadingones,(μ+λ) EA,large,600,2,7723,308940,True
leadingones,(μ+λ) EA,large,600,3,8152,326100,True
leadingones,(μ+λ) EA,large,600,4,8095,323820,True
leadingones,(μ+λ) EA,large,600,5,8522,340900,True
leadingones,(μ+λ) EA,large,600,6,6911,276460,True
leadingones,(μ+λ) EA,large,600,7,8690,347620,True
leadingones,(μ+λ) EA,large,600,8,8013,320540,True
leadingones,(μ+λ) EA,large,600,9,8568,342740,True
leadingones,(μ+λ) EA,large,600,10,8106,324260,True
leadingones,(μ+λ) EA,large,600,11,7920,316820,True
leadingones,(μ+λ) EA,large,600,12,7370,294820,True
leadingones,(μ+λ) EA,large,600,13,7854,314180,True
leadingones,(μ+λ) EA,large,600,14,7799,311980,True
leadingones,(μ+λ) EA,large,600,15,9185,367420,True
leadingones,(μ+λ) EA,large,600,16,6962,278500,True
leadingones,(μ+λ) EA,large,600,17,8449,337980,True
leadingones,(μ+λ) EA,large,600,18,7440,297620,True
leadingones,(μ+λ) EA,large,600,19,8083,323340,True
leadingones,(μ+λ) EA,large,700,0,11831,473260,True
leadingones,(μ+λ) EA,large,700,1,12825,513020,True
leadingones,(μ+λ) EA,large,700,2,10856,434260,True
leadingones,(μ+λ) EA,large,700,3,11580,463220,True
leadingones,(μ+λ) EA,large,700,4,9870,394820,True
leadingones,(μ+λ) EA,large,700,5,8897,355900,True
leadingones,(μ+λ) EA,large,700,6,10622,424900,True
leadingones,(μ+λ) EA,large,700,7,11739,469580,True
leadingones,(μ+λ) EA,large,700,8,10390,415620,True
leadingones,(μ+λ) EA,large,700,9,11308,452340,True
leadingones,(μ+λ) EA,large,700,10,10972,438900,True
leadingones,(μ+λ) EA,large,700,11,11394,455780,True
leadingones,(μ+λ) EA,large,700,12,10217,408700,True
leadingones,(μ+λ) EA,large,700,13,10215,408620,True
leadingones,(μ+λ) EA,large,700,14,11428,457140,True
leadingones,(μ+λ) EA,large,700,15,10071,402860,True
leadingones,(μ+λ) EA,large,700,16,9937,397500,True
leadingones,(μ+λ) EA,large,700,17,10148,405940,True
leadingones,(μ+λ) EA,large,700,18,10810,432420,True
leadingones,(μ+λ) EA,large,700,19,10752,430100,True
leadingones,(μ+λ) EA,large,800,0,14097,563900,True
leadingones,(μ+λ) EA,large,800,1,14076,563060,True
leadingones,(μ+λ) EA,large,800,2,13418,536740,True
leadingones,(μ+λ) EA,large,800,3,13111,524460,True
leadingones,(μ+λ) EA,large,800,4,15390,615620,True
leadingones,(μ+λ) EA,large,800,5,14805,592220,True
leadingones,(μ+λ) EA,large,800,6,13201,528060,True
leadingones,(μ+λ) EA,large,800,7,13770,550820,True
leadingones,(μ+λ) EA,large,800,8,15602,624100,True
leadingones,(μ+λ) EA,large,800,9,15154,606180,True
leadingones,(μ+λ) EA,large,800,10,12570,502820,True
leadingones,(μ+λ) EA,large,800,11,13623,544940,True
leadingones,(μ+λ) EA,large,800,12,12792,511700,True
leadingones,(μ+λ) EA,large,800,13,13731,549260,True
leadingones,(μ+λ) EA,large,800,14,13482,539300,True
leadingones,(μ+λ) EA,large,800,15,14007,560300,True
leadingones,(μ+λ) EA,large,800,16,13228,529140,True
leadingones,(μ+λ) EA,large,800,17,13164,526580,True
leadingones,(μ+λ) EA,large,800,18,13736,549460,True
leadingones,(μ+λ) EA,large,800,19,14404,576180,True
leadingones,(μ+λ) EA,large,900,0,17907,716300,True
leadingones,(μ+λ) EA,large,900,1,16828,673140,True
leadingones,(μ+λ) EA,large,900,2,15642,625700,True
leadingones,(μ+λ) EA,large,900,3,17630,705220,True
leadingones,(μ+λ) EA,large,900,4,15232,609300,True
leadingones,(μ+λ) EA,large,900,5,17729,709180,True
leadingones,(μ+λ) EA,large,900,6,19336,773460,True
leadingones,(μ+λ) EA,large,900,7,16796,671860,True
leadingones,(μ+λ) EA,large,900,8,17149,685980,True
leadingones,(μ+λ) EA,large,900,9,16891,675660,True
leadingones,(μ+λ) EA,large,900,10,17967,718700,True
leadingones,(μ+λ) EA,large,900,11,17256,690260,True
leadingones,(μ+λ) EA,large,900,12,16737,669500,True
leadingones,(μ+λ) EA,large,900,13,18267,730700,True
leadingones,(μ+λ) EA,large,900,14,17345,693820,True
leadingones,(μ+λ) EA,large,900,15,19412,776500,True
leadingones,(μ+λ) EA,large,900,16,16507,660300,True
leadingones,(μ+λ) EA,large,900,17,18303,732140,True
leadingones,(μ+λ) EA,large,900,18,17661,706460,True
leadingones,(μ+λ) EA,large,900,19,18088,723540,True
leadingones,(μ+λ) EA,large,1000,0,23572,942900,True
leadingones,(μ+λ) EA,large,1000,1,23071,922860,True
leadingones,(μ+λ) EA,large,1000,2,21499,859980,True
leadingones,(μ+λ) EA,large,1000,3,22293,891740,True
leadingones,(μ+λ) EA,large,1000,4,21907,876300,True
leadingones,(μ+λ) EA,large,1000,5,19355,774220,True
leadingones,(μ+λ) EA,large,1000,6,22478,899140,True
leadingones,(μ+λ) EA,large,1000,7,21363,854540,True
leadingones,(μ+λ) EA,large,1000,8,20939,837580,True
leadingones,(μ+λ) EA,large,1000,9,21927,877100,True
leadingones,(μ+λ) EA,large,1000,10,20882,835300,True
leadingones,(μ+λ) EA,large,1000,11,21850,874020,True
leadingones,(μ+λ) EA,large,1000,12,21698,867940,True
leadingones,(μ+λ) EA,large,1000,13,20698,827940,True
leadingones,(μ+λ) EA,large,1000,14,20263,810540,True
leadingones,(μ+λ) EA,large,1000,15,22879,915180,True
leadingones,(μ+λ) EA,large,1000,16,20998,839940,True
leadingones,(μ+λ) EA,large,1000,17,20966,838660,True
leadingones,(μ+λ) EA,large,1000,18,19281,771260,True
leadingones,(μ+λ) EA,large,1000,19,20280,811220,True
leadingones,Simulated Annealing,large,100,0,5804,5805,True
leadingones,Simulated Annealing,large,100,1,6013,6014,True
leadingones,Simulated Annealing,large,100,2,5185,5186,True
leadingones,Simulated Annealing,large,100,3,5180,5181,True
leadingones,Simulated Annealing,large,100,4,4367,4368,True
leadingones,Simulated Annealing,large,100,5,5405,5406,True
leadingones,Simulated Annealing,large,100,6,5461,5462,True
leadingones,Simulated Annealing,large,100,7,5126,5127,True
leadingones,Simulated Annealing,large,100,8,5326,5327,True
leadingones,Simulated Annealing,large,100,9,5146,5147,True
leadingones,Simulated Annealing,large,100,10,4602,4603,True
leadingones,Simulated Annealing,large,100,11,5168,5169,True
leadingones,Simulated Annealing,large,100,12,5902,5903,True
leadingones,Simulated Annealing,large,100,13,4351,4352,True
leadingones,Simulated Annealing,large,100,14,5141,5142,True
leadingones,Simulated Annealing,large,100,15,5190,5191,True
leadingones,Simulated Annealing,large,100,16,5120,5121,True
leadingones,Simulated Annealing,large,100,17,4020,4021,True
leadingones,Simulated Annealing,large,100,18,6046,6047,True
leadingones,Simulated Annealing,large,100,19,4878,4879,True
leadingones,Simulated Annealing,large,200,0,20659,20660,True
leadingones,Simulated Annealing,large,200,1,24563,24564,True
leadingones,Simulated Annealing,large,200,2,20136,20137,True
leadingones,Simulated Annealing,large,200,3,16637,16638,True
leadingones,Simulated Annealing,large,200,4,22307,22308,True
leadingones,Simulated Annealing,large,200,5,18465,18466,True
leadingones,Simulated Annealing,large,200,6,21971,21972,True
leadingones,Simulated Annealing,large,200,7,23690,23691,True
leadingones,Simulated Annealing,large,200,8,18190,18191,True
leadingones,Simulated Annealing,large,200,9,21067,21068,True
leadingones,Simulated Annealing,large,200,10,21367,21368,True
leadingones,Simulated Annealing,large,200,11,20865,20866,True
leadingones,Simulated Annealing,large,200,12,21447,21448,True
leadingones,Simulated Annealing,large,200,13,21360,21361,True
leadingones,Simulated Annealing,large,200,14,17594,17595,True
leadingones,Simulated Annealing,large,200,15,17591,17592,True
leadingones,Simulated Annealing,large,200,16,19971,19972,True
leadingones,Simulated Annealing,large,200,17,21044,21045,True
leadingones,Simulated Annealing,large,200,18,20432,20433,True
leadingones,Simulated Annealing,large,200,19,20088,20089,True
leadingones,Simulated Annealing,large,300,0,34214,34215,True
leadingones,Simulated Annealing,large,300,1,44940,44941,True
leadingones,Simulated Annealing,large,300,2,50484,50485,True
leadingones,Simulated Annealing,large,300,3,46809,46810,True
leadingones,Simulated Annealing,large,300,4,42309,42310,True
leadingones,Simulated Annealing,large,300,5,43450,43451,True
leadingones,Simulated Annealing,large,300,6,42748,42749,True
leadingones,Simulated Annealing,large,300,7,43264,43265,True
leadingones,Simulated Annealing,large,300,8,40067,40068,True
leadingones,Simulated Annealing,large,300,9,49922,49923,True
leadingones,Simulated Annealing,large,300,10,44600,44601,True
leadingones,Simulated Annealing,large,300,11,46606,46607,True
leadingones,Simulated Annealing,large,300,12,42511,42512,True
leadingones,Simulated Annealing,large,300,13,54816,54817,True
leadingones,Simulated Annealing,large,300,14,53286,53287,True
leadingones,Simulated Annealing,large,300,15,48769,48770,True
leadingones,Simulated Annealing,large,300,16,42695,42696,True
leadingones,Simulated Annealing,large,300,17,40903,40904,True
leadingones,Simulated Annealing,large,300,18,38570,38571,True
leadingones,Simulated Annealing,large,300,19,46597,46598,True
leadingones,Simulated Annealing,large,400,0,82574,82575,True
leadingones,Simulated Annealing,large,400,1,82003,82004,True
leadingones,Simulated Annealing,large,400,2,72403,72404,True
leadingones,Simulated Annealing,large,400,3,77250,77251,True
leadingones,Simulated Annealing,large,400,4,88475,88476,True
leadingones,Simulated Annealing,large,400,5,83127,83128,True
leadingones,Simulated Annealing,large,400,6,78696,78697,True
leadingones,Simulated Annealing,large,400,7,95315,95316,True
leadingones,Simulated Annealing,large,400,8,62941,62942,True
leadingones,Simulated Annealing,large,400,9,79838,79839,True
leadingones,Simulated Annealing,large,400,10,85827,85828,True
leadingones,Simulated Annealing,large,400,11,70386,70387,True
leadingones,Simulated Annealing,large,400,12,81141,81142,True
leadingones,Simulated Annealing,large,400,13,83324,83325,True
leadingones,Simulated Annealing,large,400,14,91459,91460,True
leadingones,Simulated Annealing,large,400,15,87650,87651,True
leadingones,Simulated Annealing,large,400,16,77258,77259,True
leadingones,Simulated Annealing,large,400,17,75365,75366,True
leadingones,Simulated Annealing,large,400,18,84941,84942,True
leadingones,Simulated Annealing,large,400,19,73134,73135,True
leadingones,Simulated Annealing,large,500,0,127822,127823,True
leadingones,Simulated Annealing,large,500,1,132234,132235,True
leadingones,Simulated Annealing,large,500,2,129330,129331,True
leadingones,Simulated Annealing,large,500,3,126088,126089,True
leadingones,Simulated Annealing,large,500,4,139050,139051,True
leadingones,Simulated Annealing,large,500,5,121744,121745,True
leadingones,Simulated Annealing,large,500,6,124499,124500,True
leadingones,Simulated Annealing,large,500,7,124648,124649,True
leadingones,Simulated Annealing,large,500,8,135432,135433,True
leadingones,Simulated Annealing,large,500,9,127070,127071,True
leadingones,Simulated Annealing,large,500,10,140195,140196,True
leadingones,Simulated Annealing,large,500,11,119394,119395,True
leadingones,Simulated Annealing,large,500,12,125880,125881,True
leadingones,Simulated Annealing,large,500,13,123331,123332,True
leadingones,Simulated Annealing,large,500,14,135566,135567,True
leadingones,Simulated Annealing,large,500,15,129385,129386,True
leadingones,Simulated Annealing,large,500,16,135706,135707,True
leadingones,Simulated Annealing,large,500,17,144441,144442,True
leadingones,Simulated Annealing,large,500,18,124953,124954,True
leadingones,Simulated Annealing,large,500,19,119871,119872,True
leadingones,Simulated Annealing,large,600,0,150000,150001,False
leadingones,Simulated Annealing,large,600,1,150000,150001,False
leadingones,Simulated Annealing,large,600,2,150000,150001,False
leadingones,Simulated Annealing,large,600,3,150000,150001,False
leadingones,Simulated Annealing,large,600,4,150000,150001,False
leadingones,Simulated Annealing,large,600,5,150000,150001,False
leadingones,Simulated Annealing,large,600,6,150000,150001,False
leadingones,Simulated Annealing,large,600,7,150000,150001,False
leadingones,Simulated Annealing,large,600,8,150000,150001,False
leadingones,Simulated Annealing,large,600,9,150000,150001,False
leadingones,Simulated Annealing,large,600,10,150000,150001,False
leadingones,Simulated Annealing,large,600,11,150000,150001,False
leadingones,Simulated Annealing,large,600,12,150000,150001,False
leadingones,Simulated Annealing,large,600,13,150000,150001,False
leadingones,Simulated Annealing,large,600,14,150000,150001,False
leadingones,Simulated Annealing,large,600,15,150000,150001,False
leadingones,Simulated Annealing,large,600,16,150000,150001,False
leadingones,Simulated Annealing,large,600,17,150000,150001,False
leadingones,Simulated Annealing,large,600,18,150000,150001,False
leadingones,Simulated Annealing,large,600,19,150000,150001,False
leadingones,Simulated Annealing,large,700,0,150000,150001,False
leadingones,Simulated Annealing,large,700,1,150000,150001,False
leadingones,Simulated Annealing,large,700,2,150000,150001,False
leadingones,Simulated Annealing,large,700,3,150000,150001,False
leadingones,Simulated Annealing,large,700,4,150000,150001,False
leadingones,Simulated Annealing,large,700,5,150000,150001,False
leadingones,Simulated Annealing,large,700,6,150000,150001,False
leadingones,Simulated Annealing,large,700,7,150000,150001,False
leadingones,Simulated Annealing,large,700,8,150000,150001,False
leadingones,Simulated Annealing,large,700,9,150000,150001,False
leadingones,Simulated Annealing,large,700,10,150000,150001,False
leadingones,Simulated Annealing,large,700,11,150000,150001,False
leadingones,Simulated Annealing,large,700,12,150000,150001,False
leadingones,Simulated Annealing,large,700,13,150000,150001,False
leadingones,Simulated Annealing,large,700,14,150000,150001,False
leadingones,Simulated Annealing,large,700,15,150000,150001,False
leadingones,Simulated Annealing,large,700,16,150000,150001,False
leadingones,Simulated Annealing,large,700,17,150000,150001,False
leadingones,Simulated Annealing,large,700,18,150000,150001,False
leadingones,Simulated Annealing,large,700,19,150000,150001,False
leadingones,Simulated Annealing,large,800,0,150000,150001,False
leadingones,Simulated Annealing,large,800,1,150000,150001,False
leadingones,Simulated Annealing,large,800,2,150000,150001,False
leadingones,Simulated Annealing,large,800,3,150000,150001,False
leadingones,Simulated Annealing,large,800,4,150000,150001,False
leadingones,Simulated Annealing,large,800,5,150000,150001,False
leadingones,Simulated Annealing,large,800,6,150000,150001,False
leadingones,Simulated Annealing,large,800,7,150000,150001,False
leadingones,Simulated Annealing,large,800,8,150000,150001,False
leadingones,Simulated Annealing,large,800,9,150000,150001,False
leadingones,Simulated Annealing,large,800,10,150000,150001,False
leadingones,Simulated Annealing,large,800,11,150000,150001,False
leadingones,Simulated Annealing,large,800,12,150000,150001,False
leadingones,Simulated Annealing,large,800,13,150000,150001,False
leadingones,Simulated Annealing,large,800,14,150000,150001,False
leadingones,Simulated Annealing,large,800,15,150000,150001,False
leadingones,Simulated Annealing,large,800,16,150000,150001,False
leadingones,Simulated Annealing,large,800,17,150000,150001,False
leadingones,Simulated Annealing,large,800,18,150000,150001,False
leadingones,Simulated Annealing,large,800,19,150000,150001,False
leadingones,Simulated Annealing,large,900,0,150000,150001,False
leadingones,Simulated Annealing,large,900,1,150000,150001,False
leadingones,Simulated Annealing,large,900,2,150000,150001,False
leadingones,Simulated Annealing,large,900,3,150000,150001,False
leadingones,Simulated Annealing,large,900,4,150000,150001,False
leadingones,Simulated Annealing,large,900,5,150000,150001,False
leadingones,Simulated Annealing,large,900,6,150000,150001,False
leadingones,Simulated Annealing,large,900,7,150000,150001,False
leadingones,Simulated Annealing,large,900,8,150000,150001,False
leadingones,Simulated Annealing,large,900,9,150000,150001,False
leadingones,Simulated Annealing,large,900,10,150000,150001,False
leadingones,Simulated Annealing,large,900,11,150000,150001,False
leadingones,Simulated Annealing,large,900,12,150000,150001,False
leadingones,Simulated Annealing,large,900,13,150000,150001,False
leadingones,Simulated Annealing,large,900,14,150000,150001,False
leadingones,Simulated Annealing,large,900,15,150000,150001,False
leadingones,Simulated Annealing,large,900,16,150000,150001,False
leadingones,Simulated Annealing,large,900,17,150000,150001,False
leadingones,Simulated Annealing,large,900,18,150000,150001,False
leadingones,Simulated Annealing,large,900,19,150000,150001,False
leadingones,Simulated Annealing,large,1000,0,150000,150001,False
leadingones,Simulated Annealing,large,1000,1,150000,150001,False
leadingones,Simulated Annealing,large,1000,2,150000,150001,False
leadingones,Simulated Annealing,large,1000,3,150000,150001,False
leadingones,Simulated Annealing,large,1000,4,150000,150001,False
leadingones,Simulated Annealing,large,1000,5,150000,150001,False
leadingones,Simulated Annealing,large,1000,6,150000,150001,False
leadingones,Simulated Annealing,large,1000,7,150000,150001,False
leadingones,Simulated Annealing,large,1000,8,150000,150001,False
leadingones,Simulated Annealing,large,1000,9,150000,150001,False
leadingones,Simulated Annealing,large,1000,10,150000,150001,False
leadingones,Simulated Annealing,large,1000,11,150000,150001,False
leadingones,Simulated Annealing,large,1000,12,150000,150001,False
leadingones,Simulated Annealing,large,1000,13,150000,150001,False
leadingones,Simulated Annealing,large,1000,14,150000,150001,False
leadingones,Simulated Annealing,large,1000,15,150000,150001,False
leadingones,Simulated Annealing,large,1000,16,150000,150001,False
leadingones,Simulated Annealing,large,1000,17,150000,150001,False
leadingones,Simulated Annealing,large,1000,18,150000,150001,False
leadingones,Simulated Annealing,large,1000,19,150000,150001,False
leadingones,MMAS-ACO,large,100,0,9507,9508,True
leadingones,MMAS-ACO,large,100,1,6710,6711,True
leadingones,MMAS-ACO,large,100,2,11108,11109,True
leadingones,MMAS-ACO,large,100,3,8486,8487,True
leadingones,MMAS-ACO,large,100,4,6537,6538,True
leadingones,MMAS-ACO,large,100,5,8803,8804,True
leadingones,MMAS-ACO,large,100,6,6650,6651,True
leadingones,MMAS-ACO,large,100,7,7184,7185,True
leadingones,MMAS-ACO,large,100,8,9093,9094,True
leadingones,MMAS-ACO,large,100,9,7149,7150,True
leadingones,MMAS-ACO,large,100,10,8138,8139,True
leadingones,MMAS-ACO,large,100,11,7452,7453,True
leadingones,MMAS-ACO,large,100,12,9963,9964,True
leadingones,MMAS-ACO,large,100,13,5127,5128,True
leadingones,MMAS-ACO,large,100,14,7051,7052,True
leadingones,MMAS-ACO,large,100,15,8334,8335,True
leadingones,MMAS-ACO,large,100,16,8288,8289,True
leadingones,MMAS-ACO,large,100,17,9874,9875,True
leadingones,MMAS-ACO,large,100,18,8606,8607,True
leadingones,MMAS-ACO,large,100,19,9082,9083,True
leadingones,MMAS-ACO,large,200,0,38620,38621,True
leadingones,MMAS-ACO,large,200,1,28415,28416,True
leadingones,MMAS-ACO,large,200,2,32017,32018,True
leadingones,MMAS-ACO,large,200,3,27584,27585,True
leadingones,MMAS-ACO,large,200,4,30875,30876,True
leadingones,MMAS-ACO,large,200,5,29590,29591,True
leadingones,MMAS-ACO,large,200,6,31107,31108,True
leadingones,MMAS-ACO,large,200,7,32794,32795,True
leadingones,MMAS-ACO,large,200,8,33123,33124,True
leadingones,MMAS-ACO,large,200,9,33510,33511,True
leadingones,MMAS-ACO,large,200,10,39868,39869,True
leadingones,MMAS-ACO,large,200,11,36590,36591,True
leadingones,MMAS-ACO,large,200,12,35411,35412,True
leadingones,MMAS-ACO,large,200,13,29252,29253,True
leadingones,MMAS-ACO,large,200,14,25286,25287,True
leadingones,MMAS-ACO,large,200,15,36716,36717,True
