problem,crossover,generation,fitness_evaluations,mean_fitness,std_fitness,min_fitness,max_fitness,bit_length,trials
leadingones,two_point,42,1055,19.5,6.47533782902483,7.0,37.0,100,50
leadingones,two_point,44,1105,20.02,6.649781951312389,7.0,37.0,100,50
leadingones,two_point,47,1180,20.6,6.6663333249995835,7.0,37.0,100,50
leadingones,two_point,49,1230,20.86,6.551366269718096,7.0,37.0,100,50
leadingones,two_point,51,1280,21.5,6.694027188471825,7.0,39.0,100,50
leadingones,two_point,53,1330,22.16,6.877092408860012,7.0,40.0,100,50
leadingones,two_point,55,1380,22.76,6.984439848692234,7.0,40.0,100,50
leadingones,two_point,57,1430,23.3,7.211795892841118,7.0,41.0,100,50
leadingones,two_point,59,1480,23.76,7.184872998181666,7.0,41.0,100,50
leadingones,two_point,62,1555,24.44,7.189325420371511,9.0,43.0,100,50
leadingones,two_point,64,1605,24.98,7.229080162786964,9.0,43.0,100,50
leadingones,two_point,66,1655,25.9,7.119691004531025,12.0,43.0,100,50
leadingones,two_point,68,1705,26.76,7.390696854830401,12.0,47.0,100,50
leadingones,two_point,70,1755,27.36,7.482673319075209,12.0,47.0,100,50
leadingones,two_point,72,1805,28.1,7.395268757793729,13.0,47.0,100,50
leadingones,two_point,74,1855,28.56,7.624067156052601,13.0,47.0,100,50
leadingones,two_point,77,1930,29.34,7.538196070678979,15.0,47.0,100,50
leadingones,two_point,79,1980,29.76,7.487482888127357,15.0,47.0,100,50
leadingones,two_point,81,2030,30.58,7.96514908837242,15.0,47.0,100,50
leadingones,two_point,83,2080,31.42,8.057518228338054,16.0,50.0,100,50
leadingones,two_point,85,2130,31.78,8.239635914286504,16.0,50.0,100,50
leadingones,two_point,87,2180,32.08,8.382935046867535,16.0,50.0,100,50
leadingones,two_point,89,2230,32.82,8.501035231076271,16.0,53.0,100,50
leadingones,two_point,92,2305,33.64,8.60409204971681,16.0,56.0,100,50
leadingones,two_point,94,2355,34.32,8.598697575795999,16.0,56.0,100,50
leadingones,two_point,96,2405,35.26,8.826800099696378,18.0,56.0,100,50
leadingones,two_point,98,2455,35.84,8.6610853823294,20.0,56.0,100,50
leadingones,two_point,100,2505,36.48,8.64,20.0,56.0,100,50
leadingones,two_point,102,2555,36.84,8.556541357347607,20.0,56.0,100,50
leadingones,two_point,104,2605,37.54,8.748051211555634,20.0,57.0,100,50
leadingones,two_point,107,2680,38.76,9.067656808679958,20.0,59.0,100,50
leadingones,two_point,109,2730,39.02,9.096131045669912,21.0,61.0,100,50
leadingones,two_point,111,2780,39.44,9.10199978026807,21.0,64.0,100,50
leadingones,two_point,113,2830,40.76,8.985677492543342,22.0,64.0,100,50
leadingones,two_point,115,2880,41.34,9.261986827889576,23.0,64.0,100,50
leadingones,two_point,117,2930,41.92,9.142953570920065,25.0,64.0,100,50
leadingones,two_point,119,2980,42.42,8.995754554232791,25.0,64.0,100,50
leadingones,two_point,122,3055,43.08,9.13638878332134,25.0,65.0,100,50
leadingones,two_point,124,3105,43.4,9.073036977771004,25.0,65.0,100,50
leadingones,two_point,126,3155,44.0,9.262828941527529,25.0,65.0,100,50
leadingones,two_point,128,3205,44.36,9.339721623260514,25.0,67.0,100,50
leadingones,two_point,130,3255,45.14,9.355233829253013,25.0,67.0,100,50
leadingones,two_point,132,3305,45.48,9.357863003912806,25.0,67.0,100,50
leadingones,two_point,134,3355,46.36,9.626546628983832,25.0,67.0,100,50
leadingones,two_point,136,3405,47.16,9.611160179707756,25.0,67.0,100,50
leadingones,two_point,139,3480,48.02,9.413798383224488,25.0,67.0,100,50
leadingones,two_point,141,3530,48.66,9.418301333043024,25.0,69.0,100,50
leadingones,two_point,143,3580,49.58,9.526993229765623,27.0,71.0,100,50
leadingones,two_point,145,3630,50.08,9.945531659996865,27.0,76.0,100,50
leadingones,two_point,147,3680,50.66,10.572814194905726,27.0,80.0,100,50
leadingones,two_point,149,3730,51.28,10.592525666714241,29.0,80.0,100,50
leadingones,two_point,151,3780,51.78,10.67012652221144,29.0,80.0,100,50
leadingones,two_point,154,3855,52.48,10.885292830236585,29.0,80.0,100,50
leadingones,two_point,156,3905,53.0,11.108555261599053,29.0,84.0,100,50
leadingones,two_point,158,3955,53.4,11.192854863706579,29.0,84.0,100,50
leadingones,two_point,160,4005,54.2,11.173182178770737,30.0,84.0,100,50
leadingones,two_point,162,4055,54.66,11.1312353312649,30.0,84.0,100,50
leadingones,two_point,164,4105,55.18,11.519878471581201,30.0,86.0,100,50
leadingones,two_point,166,4155,55.94,11.41124007284046,30.0,86.0,100,50
leadingones,two_point,169,4230,56.74,11.570324109548531,30.0,86.0,100,50
leadingones,two_point,171,4280,57.04,11.670407019465944,30.0,86.0,100,50
leadingones,two_point,173,4330,57.58,11.740681411229929,30.0,86.0,100,50
leadingones,two_point,175,4380,58.0,11.706408501329518,31.0,86.0,100,50
leadingones,two_point,177,4430,58.56,11.430065616609557,36.0,86.0,100,50
leadingones,two_point,179,4480,59.02,11.026313980655548,37.0,86.0,100,50
leadingones,two_point,181,4530,59.42,10.976502175101137,42.0,89.0,100,50
leadingones,two_point,184,4605,60.28,11.126616736456773,42.0,89.0,100,50
leadingones,two_point,186,4655,60.78,11.148614263665237,43.0,89.0,100,50
leadingones,two_point,188,4705,61.14,10.965418368671576,43.0,89.0,100,50
leadingones,two_point,190,4755,62.0,11.349008767288886,43.0,91.0,100,50
leadingones,two_point,192,4805,62.22,11.303610042813755,43.0,91.0,100,50
leadingones,two_point,194,4855,62.68,11.519444431047878,43.0,95.0,100,50
leadingones,two_point,196,4905,63.24,11.399228044038772,43.0,96.0,100,50
leadingones,two_point,199,4980,64.26,11.304530065420677,44.0,96.0,100,50
leadingones,two_point,201,5030,64.88,11.195784921120984,45.0,96.0,100,50
leadingones,two_point,203,5080,65.3,11.22007130102122,46.0,96.0,100,50
leadingones,two_point,205,5130,65.58,11.157221876435012,46.0,96.0,100,50
leadingones,two_point,207,5180,65.94,11.064194502990265,46.0,96.0,100,50
leadingones,two_point,209,5230,66.44,10.85939224818774,47.0,96.0,100,50
leadingones,two_point,211,5280,66.94,10.700299061241234,47.0,96.0,100,50
leadingones,two_point,214,5355,68.24,10.708053044321362,47.0,96.0,100,50
leadingones,two_point,216,5405,68.56,10.94743805645869,47.0,96.0,100,50
leadingones,two_point,218,5455,69.04,10.823973392428494,47.0,96.0,100,50
leadingones,two_point,220,5505,69.32,10.746980971417042,47.0,96.0,100,50
leadingones,two_point,222,5555,69.8,10.516653460107927,47.0,96.0,100,50
leadingones,two_point,224,5605,70.66,10.273480422914135,49.0,96.0,100,50
leadingones,two_point,226,5655,70.94,10.0566594851372,49.0,96.0,100,50
leadingones,two_point,229,5730,71.44,9.992317048612898,52.0,99.0,100,50
leadingones,two_point,231,5780,71.78,9.976552510762422,52.0,99.0,100,50
leadingones,two_point,233,5830,72.24,10.011113824145642,52.0,99.0,100,50
leadingones,two_point,235,5880,72.56,10.014309761536238,53.0,99.0,100,50
leadingones,two_point,237,5930,72.86,9.933800883851056,53.0,99.0,100,50
leadingones,two_point,239,5980,73.26,9.653621082267524,55.0,99.0,100,50
leadingones,two_point,241,6030,73.88,9.735789644399679,55.0,99.0,100,50
leadingones,two_point,244,6105,74.5,9.871676655968834,55.0,99.0,100,50
leadingones,two_point,246,6155,74.78,9.774026805774579,55.0,100.0,100,50
leadingones,two_point,248,6205,75.42,9.61891885816696,59.0,100.0,100,50
leadingones,two_point,250,6255,75.88,9.698742186489957,59.0,100.0,100,50
leadingones,two_point,252,6305,76.1,9.80866963456309,59.0,100.0,100,50
leadingones,two_point,254,6355,76.4,9.752948272189288,59.0,100.0,100,50
leadingones,two_point,256,6405,76.7,9.775990998359193,59.0,100.0,100,50
leadingones,two_point,259,6480,77.18,9.94925122810757,59.0,100.0,100,50
leadingones,two_point,261,6530,77.46,9.816740803342014,59.0,100.0,100,50
leadingones,two_point,263,6580,77.88,9.811503452580547,59.0,100.0,100,50
leadingones,two_point,265,6630,78.28,9.80212221919315,59.0,100.0,100,50
leadingones,two_point,267,6680,78.7,9.889893831583835,59.0,100.0,100,50
leadingones,two_point,269,6730,79.04,9.680826411004382,59.0,100.0,100,50
leadingones,two_point,271,6780,79.66,9.58876425823474,61.0,100.0,100,50
leadingones,two_point,273,6830,80.08,9.58924397437045,61.0,100.0,100,50
leadingones,two_point,276,6905,80.46,9.425942923654906,61.0,100.0,100,50
leadingones,two_point,278,6955,81.02,9.278987013677733,61.0,100.0,100,50
leadingones,two_point,280,7005,81.38,9.333573806425917,61.0,100.0,100,50
leadingones,two_point,282,7055,81.68,9.2248360419034,65.0,100.0,100,50
leadingones,two_point,284,7105,82.22,9.14175037944047,65.0,100.0,100,50
leadingones,two_point,286,7155,82.54,9.169972737145951,65.0,100.0,100,50
leadingones,two_point,288,7205,82.7,9.130717386930778,65.0,100.0,100,50
leadingones,two_point,291,7280,83.16,9.146277931486667,65.0,100.0,100,50
leadingones,two_point,293,7330,83.44,9.167682367970652,65.0,100.0,100,50
leadingones,two_point,295,7380,83.68,9.02760211794915,66.0,100.0,100,50
leadingones,two_point,297,7430,84.08,8.887834381895289,66.0,100.0,100,50
leadingones,two_point,299,7480,84.46,8.686103844647494,67.0,100.0,100,50
leadingones,two_point,301,7530,84.84,8.65877589500964,67.0,100.0,100,50
leadingones,two_point,303,7580,85.16,8.718623744605567,68.0,100.0,100,50
leadingones,two_point,306,7655,85.44,8.757077137949624,68.0,100.0,100,50
leadingones,two_point,308,7705,85.98,8.721215511613046,68.0,100.0,100,50
leadingones,two_point,310,7755,86.42,8.738626894426837,68.0,100.0,100,50
leadingones,two_point,312,7805,86.72,8.541756259692734,68.0,100.0,100,50
leadingones,two_point,314,7855,87.1,8.455175929571187,68.0,100.0,100,50
leadingones,two_point,316,7905,87.44,8.369372736352467,68.0,100.0,100,50
leadingones,two_point,318,7955,87.56,8.369372736352469,68.0,100.0,100,50
leadingones,two_point,321,8030,88.0,8.304215796810677,68.0,100.0,100,50
leadingones,two_point,323,8080,88.32,8.20351144327842,68.0,100.0,100,50
leadingones,two_point,325,8130,88.62,8.22651809698368,69.0,100.0,100,50
leadingones,two_point,327,8180,88.9,8.12465383877984,72.0,100.0,100,50
leadingones,two_point,329,8230,89.1,8.12465383877984,72.0,100.0,100,50
leadingones,two_point,331,8280,89.5,8.085171612278865,72.0,100.0,100,50
leadingones,two_point,333,8330,89.84,7.96331589226498,72.0,100.0,100,50
leadingones,two_point,336,8405,90.34,8.006522341191586,72.0,100.0,100,50
leadingones,two_point,338,8455,90.6,7.994998436522675,72.0,100.0,100,50
leadingones,two_point,340,8505,90.98,7.94352566559711,72.0,100.0,100,50
leadingones,two_point,342,8555,91.2,7.879086241436883,72.0,100.0,100,50
leadingones,two_point,344,8605,91.44,7.8845672043556085,72.0,100.0,100,50
leadingones,two_point,346,8655,91.64,7.588833902517566,74.0,100.0,100,50
leadingones,two_point,348,8705,92.04,7.501893094412903,74.0,100.0,100,50
leadingones,two_point,351,8780,92.42,7.568593000023188,74.0,100.0,100,50
leadingones,two_point,353,8830,92.54,7.4892189178845605,74.0,100.0,100,50
leadingones,two_point,355,8880,92.88,7.530312078526361,74.0,100.0,100,50
leadingones,two_point,357,8930,93.08,7.348033750602946,74.0,100.0,100,50
leadingones,two_point,359,8980,93.18,7.323086780859557,74.0,100.0,100,50
leadingones,two_point,361,9030,93.3,7.310950690573695,74.0,100.0,100,50
leadingones,two_point,363,9080,93.48,7.362716889844401,74.0,100.0,100,50
leadingones,two_point,366,9155,93.74,7.296053727872349,74.0,100.0,100,50
leadingones,two_point,368,9205,94.06,7.261983200200892,74.0,100.0,100,50
leadingones,two_point,370,9255,94.24,7.165361121395069,74.0,100.0,100,50
leadingones,two_point,372,9305,94.42,7.045821456721707,74.0,100.0,100,50
leadingones,two_point,374,9355,94.66,6.834061749794189,76.0,100.0,100,50
leadingones,two_point,376,9405,94.78,6.821407479398954,76.0,100.0,100,50
leadingones,two_point,378,9455,94.98,6.760147927375555,76.0,100.0,100,50
leadingones,two_point,381,9530,95.32,6.643613474608527,77.0,100.0,100,50
leadingones,two_point,383,9580,95.58,6.729309028421863,77.0,100.0,100,50
leadingones,two_point,385,9630,95.78,6.582674228609525,78.0,100.0,100,50
leadingones,two_point,387,9680,95.94,6.589112231552897,78.0,100.0,100,50
leadingones,two_point,389,9730,96.08,6.4337858217382395,78.0,100.0,100,50
leadingones,two_point,391,9780,96.16,6.319367056913215,78.0,100.0,100,50
leadingones,two_point,393,9830,96.24,6.3421132124868285,78.0,100.0,100,50
leadingones,two_point,396,9905,96.42,6.089630530664401,79.0,100.0,100,50
leadingones,two_point,398,9955,96.56,5.913239382944005,80.0,100.0,100,50
leadingones,two_point,400,10005,96.62,5.891994568904489,80.0,100.0,100,50
leadingones,two_point,402,10055,96.62,5.891994568904489,80.0,100.0,100,50
leadingones,two_point,404,10105,96.68,5.763471176296451,81.0,100.0,100,50
leadingones,two_point,406,10155,96.84,5.6581268985416004,81.0,100.0,100,50
leadingones,two_point,408,10205,96.94,5.533208833940754,81.0,100.0,100,50
leadingones,two_point,410,10255,97.0,5.491812087098392,81.0,100.0,100,50
leadingones,two_point,413,10330,97.02,5.482663586250756,81.0,100.0,100,50
leadingones,two_point,415,10380,97.18,5.34673732289141,82.0,100.0,100,50
leadingones,two_point,417,10430,97.34,5.2558919319179305,82.0,100.0,100,50
leadingones,two_point,419,10480,97.42,5.234844792350581,82.0,100.0,100,50
leadingones,two_point,421,10530,97.52,5.15844937941626,82.0,100.0,100,50
leadingones,two_point,423,10580,97.56,5.056322774507182,82.0,100.0,100,50
leadingones,two_point,425,10630,97.72,4.907300683675293,83.0,100.0,100,50
leadingones,two_point,428,10705,97.88,4.658926915073899,83.0,100.0,100,50
leadingones,two_point,430,10755,97.94,4.627785647585679,83.0,100.0,100,50
leadingones,two_point,432,10805,97.96,4.5649096376598735,83.0,100.0,100,50
leadingones,two_point,434,10855,98.06,4.286770346076403,83.0,100.0,100,50
leadingones,two_point,436,10905,98.18,4.1698441217868085,83.0,100.0,100,50
leadingones,two_point,438,10955,98.24,4.02770406062809,85.0,100.0,100,50
leadingones,two_point,440,11005,98.48,3.8012629480213542,85.0,100.0,100,50
leadingones,two_point,443,11080,98.56,3.683259426106176,85.0,100.0,100,50
leadingones,two_point,445,11130,98.64,3.4971988791031032,85.0,100.0,100,50
leadingones,two_point,447,11180,98.72,3.388450973527579,85.0,100.0,100,50
leadingones,two_point,449,11230,98.72,3.388450973527579,85.0,100.0,100,50
leadingones,two_point,451,11280,98.76,3.391518833797035,85.0,100.0,100,50
leadingones,two_point,453,11330,98.92,3.064898040718484,85.0,100.0,100,50
leadingones,two_point,455,11380,98.92,3.064898040718484,85.0,100.0,100,50
leadingones,two_point,458,11455,98.98,3.0363794229311987,85.0,100.0,100,50
leadingones,two_point,460,11505,99.06,3.0093853192969493,85.0,100.0,100,50
leadingones,two_point,462,11555,99.14,2.7568822970885063,85.0,100.0,100,50
leadingones,two_point,464,11605,99.14,2.7568822970885063,85.0,100.0,100,50
leadingones,two_point,466,11655,99.2,2.6758176320519302,85.0,100.0,100,50
leadingones,two_point,468,11705,99.2,2.6758176320519302,85.0,100.0,100,50
leadingones,two_point,470,11755,99.42,2.298608274587038,85.0,100.0,100,50
leadingones,two_point,473,11830,99.44,2.281753711512266,85.0,100.0,100,50
leadingones,two_point,475,11880,99.44,2.281753711512266,85.0,100.0,100,50
leadingones,two_point,477,11930,99.46,2.2379454863780754,85.0,100.0,100,50
leadingones,two_point,479,11980,99.48,2.238213573366045,85.0,100.0,100,50
leadingones,two_point,481,12030,99.52,2.2292599668948436,85.0,100.0,100,50
leadingones,two_point,483,12080,99.52,2.2292599668948436,85.0,100.0,100,50
leadingones,two_point,485,12130,99.52,2.2292599668948436,85.0,100.0,100,50
leadingones,two_point,488,12205,99.56,1.9713954448562572,87.0,100.0,100,50
leadingones,two_point,490,12255,99.56,1.9713954448562572,87.0,100.0,100,50
leadingones,two_point,492,12305,99.62,1.937937047481161,87.0,100.0,100,50
leadingones,two_point,494,12355,99.68,1.725572368809839,88.0,100.0,100,50
leadingones,two_point,496,12405,99.7,1.7233687939614089,88.0,100.0,100,50
leadingones,two_point,498,12455,99.76,1.6800000000000004,88.0,100.0,100,50
leadingones,two_point,500,12505,99.76,1.6800000000000004,88.0,100.0,100,50
leadingones,two_point,503,12580,99.78,1.54,89.0,100.0,100,50
leadingones,two_point,505,12630,99.78,1.54,89.0,100.0,100,50
leadingones,two_point,507,12680,99.8,1.4000000000000001,90.0,100.0,100,50
leadingones,two_point,509,12730,99.8,1.4000000000000001,90.0,100.0,100,50
leadingones,two_point,511,12780,99.84,1.1199999999999999,92.0,100.0,100,50
leadingones,two_point,513,12830,99.84,1.1199999999999999,92.0,100.0,100,50
leadingones,two_point,515,12880,99.88,0.8400000000000001,94.0,100.0,100,50
leadingones,two_point,518,12955,99.88,0.8400000000000001,94.0,100.0,100,50
leadingones,two_point,520,13005,99.88,0.8400000000000001,94.0,100.0,100,50
leadingones,two_point,522,13055,99.88,0.8400000000000001,94.0,100.0,100,50
leadingones,two_point,524,13105,99.94,0.42000000000000004,97.0,100.0,100,50
leadingones,two_point,526,13155,99.98,0.14,99.0,100.0,100,50
leadingones,two_point,528,13205,99.98,0.14,99.0,100.0,100,50
leadingones,two_point,530,13255,99.98,0.14,99.0,100.0,100,50
leadingones,two_point,533,13330,100.0,0.0,100.0,100.0,100,50
leadingones,three_point,0,5,2.82,1.6815469068687914,0.0,7.0,100,50
leadingones,three_point,2,55,3.9,2.5942243542145698,0.0,10.0,100,50
leadingones,three_point,4,105,4.72,2.5848791074245616,0.0,10.0,100,50
leadingones,three_point,6,155,5.76,2.8394365638274084,0.0,13.0,100,50
leadingones,three_point,9,230,6.94,3.035852433831394,0.0,13.0,100,50
leadingones,three_point,11,280,7.72,3.2437015892341265,1.0,15.0,100,50
leadingones,three_point,13,330,8.48,3.182703253525217,1.0,17.0,100,50
leadingones,three_point,16,405,9.62,3.577093792452191,1.0,17.0,100,50
leadingones,three_point,18,455,10.28,3.677172827050695,1.0,20.0,100,50
leadingones,three_point,20,505,11.08,3.825388869121674,1.0,22.0,100,50
leadingones,three_point,22,555,11.82,4.023381662233897,2.0,22.0,100,50
leadingones,three_point,25,630,13.14,4.204806773206112,2.0,23.0,100,50
leadingones,three_point,27,680,13.68,4.43368920877411,2.0,25.0,100,50
leadingones,three_point,29,730,14.84,4.351367601111172,5.0,25.0,100,50
leadingones,three_point,32,805,15.98,4.868223495280389,5.0,33.0,100,50
leadingones,three_point,34,855,16.86,5.499127203475112,5.0,36.0,100,50
leadingones,three_point,36,905,17.28,5.688725692103636,5.0,38.0,100,50
leadingones,three_point,39,980,18.62,5.638758728656512,7.0,39.0,100,50
leadingones,three_point,41,1030,19.18,5.788574954166181,7.0,39.0,100,50
leadingones,three_point,43,1080,19.64,6.108223964459719,8.0,39.0,100,50
leadingones,three_point,45,1130,20.44,6.325061264525427,8.0,39.0,100,50
leadingones,three_point,48,1205,22.06,5.890365014156592,13.0,39.0,100,50
leadingones,three_point,50,1255,22.76,5.822576749172139,13.0,39.0,100,50
leadingones,three_point,52,1305,23.28,5.90267735862295,13.0,39.0,100,50
leadingones,three_point,55,1380,24.04,6.072758845862397,14.0,39.0,100,50
leadingones,three_point,57,1430,24.82,6.143907551387797,14.0,40.0,100,50
leadingones,three_point,59,1480,25.32,5.981437954204657,14.0,40.0,100,50
leadingones,three_point,62,1555,26.5,6.350590523722971,14.0,43.0,100,50
leadingones,three_point,64,1605,27.1,6.315853069855251,15.0,44.0,100,50
leadingones,three_point,66,1655,27.58,6.203515132567986,16.0,44.0,100,50
leadingones,three_point,68,1705,28.24,6.39862485226318,16.0,44.0,100,50
leadingones,three_point,71,1780,29.18,6.605119226781603,16.0,45.0,100,50
leadingones,three_point,73,1830,29.8,6.737952211169206,16.0,45.0,100,50
leadingones,three_point,75,1880,30.5,6.850547423381579,16.0,45.0,100,50
leadingones,three_point,78,1955,31.62,6.808494694130267,18.0,46.0,100,50
leadingones,three_point,80,2005,32.3,6.759437846448476,18.0,46.0,100,50
leadingones,three_point,82,2055,32.86,6.6753576683201015,18.0,46.0,100,50
leadingones,three_point,84,2105,33.36,6.644576735955421,20.0,46.0,100,50
leadingones,three_point,87,2180,34.38,6.7642885804791035,20.0,47.0,100,50
leadingones,three_point,89,2230,34.98,6.8131930840098756,20.0,47.0,100,50
leadingones,three_point,91,2280,35.74,6.701671433306768,20.0,48.0,100,50
leadingones,three_point,94,2355,36.88,6.656245187791688,21.0,49.0,100,50
leadingones,three_point,96,2405,37.46,6.657957644803698,21.0,51.0,100,50
leadingones,three_point,98,2455,37.8,6.8905732707808856,21.0,52.0,100,50
leadingones,three_point,101,2530,39.02,7.306134408837548,21.0,59.0,100,50
leadingones,three_point,103,2580,39.38,7.491034641489785,21.0,60.0,100,50
leadingones,three_point,105,2630,39.94,7.577361018190964,23.0,63.0,100,50
leadingones,three_point,107,2680,40.28,7.491435109510061,23.0,63.0,100,50
leadingones,three_point,110,2755,40.94,7.3086524065657965,25.0,63.0,100,50
leadingones,three_point,112,2805,41.62,7.2467647954104315,26.0,63.0,100,50
leadingones,three_point,114,2855,42.2,7.247068372797377,26.0,63.0,100,50
leadingones,three_point,117,2930,42.82,7.1517550293616745,26.0,63.0,100,50
leadingones,three_point,119,2980,43.12,7.215649658901131,26.0,63.0,100,50
leadingones,three_point,121,3030,43.56,7.113817540533352,29.0,63.0,100,50
leadingones,three_point,124,3105,44.6,7.389181280764467,29.0,63.0,100,50
leadingones,three_point,126,3155,45.04,7.279999999999999,31.0,63.0,100,50
leadingones,three_point,128,3205,45.5,7.526619427073485,31.0,68.0,100,50
leadingones,three_point,130,3255,45.98,7.548483291363902,31.0,68.0,100,50
leadingones,three_point,133,3330,46.72,7.68905715936616,31.0,68.0,100,50
leadingones,three_point,135,3380,47.7,7.454528824815154,31.0,68.0,100,50
leadingones,three_point,137,3430,48.64,7.60725969058504,35.0,68.0,100,50
leadingones,three_point,140,3505,49.32,7.401189093652452,35.0,68.0,100,50
leadingones,three_point,142,3555,49.7,7.550496672405068,35.0,68.0,100,50
leadingones,three_point,144,3605,50.32,7.460402133933532,35.0,69.0,100,50
leadingones,three_point,147,3680,50.9,7.465252842335616,35.0,69.0,100,50
leadingones,three_point,149,3730,51.52,7.62427701490443,35.0,69.0,100,50
leadingones,three_point,151,3780,52.28,7.647326330162718,36.0,69.0,100,50
leadingones,three_point,153,3830,52.64,7.722072260734162,36.0,69.0,100,50
leadingones,three_point,156,3905,53.66,7.59634122456331,38.0,72.0,100,50
leadingones,three_point,158,3955,54.02,7.847267040186666,38.0,77.0,100,50
leadingones,three_point,160,4005,54.68,7.734183861274569,39.0,77.0,100,50
leadingones,three_point,163,4080,55.42,7.717745784877861,39.0,77.0,100,50
leadingones,three_point,165,4130,56.14,8.423799617749701,39.0,77.0,100,50
leadingones,three_point,167,4180,56.78,8.374461176696682,41.0,78.0,100,50
leadingones,three_point,169,4230,57.44,8.362200667288485,41.0,79.0,100,50
leadingones,three_point,172,4305,58.1,8.488227141164403,42.0,80.0,100,50
leadingones,three_point,174,4355,58.44,8.50214090685399,42.0,80.0,100,50
leadingones,three_point,176,4405,59.32,8.22299215614365,44.0,80.0,100,50
leadingones,three_point,179,4480,60.12,8.147735881826312,46.0,82.0,100,50
leadingones,three_point,181,4530,60.66,8.344123680770798,46.0,83.0,100,50
leadingones,three_point,183,4580,61.14,8.480589602144416,47.0,83.0,100,50
leadingones,three_point,186,4655,61.98,9.10711809520443,47.0,87.0,100,50
leadingones,three_point,188,4705,62.46,8.962611226645949,47.0,87.0,100,50
leadingones,three_point,190,4755,63.1,9.347192091746056,47.0,87.0,100,50
leadingones,three_point,192,4805,63.68,9.131133555041236,48.0,87.0,100,50
leadingones,three_point,195,4880,64.48,9.148202009138188,48.0,89.0,100,50
leadingones,three_point,197,4930,64.8,9.147677300823418,50.0,90.0,100,50
leadingones,three_point,199,4980,65.28,9.092942318083844,50.0,90.0,100,50
leadingones,three_point,202,5055,65.96,8.99991111067215,50.0,90.0,100,50
leadingones,three_point,204,5105,66.48,8.951513838452131,51.0,90.0,100,50
leadingones,three_point,206,5155,66.92,8.763195764103413,51.0,90.0,100,50
leadingones,three_point,209,5230,67.54,8.591181525261819,51.0,90.0,100,50
leadingones,three_point,211,5280,67.72,8.546437854451408,51.0,90.0,100,50
leadingones,three_point,213,5330,68.26,8.73340712437019,51.0,90.0,100,50
leadingones,three_point,215,5380,68.8,8.534635317340747,51.0,90.0,100,50
leadingones,three_point,218,5455,69.5,8.41961994391671,54.0,90.0,100,50
leadingones,three_point,220,5505,70.04,8.323364704252722,57.0,90.0,100,50
leadingones,three_point,222,5555,70.28,8.421496304101783,57.0,90.0,100,50
leadingones,three_point,225,5630,70.92,8.428143330532532,57.0,90.0,100,50
leadingones,three_point,227,5680,71.4,8.883692925805123,57.0,93.0,100,50
leadingones,three_point,229,5730,71.84,8.800818143786406,57.0,94.0,100,50
leadingones,three_point,232,5805,72.4,8.55336191213724,57.0,94.0,100,50
leadingones,three_point,234,5855,73.3,8.391066678319271,59.0,94.0,100,50
leadingones,three_point,236,5905,73.74,8.437558888683386,59.0,94.0,100,50
leadingones,three_point,238,5955,74.44,8.499788232656153,60.0,94.0,100,50
leadingones,three_point,241,6030,75.12,8.60613734494169,60.0,95.0,100,50
leadingones,three_point,243,6080,75.58,8.933286069526712,60.0,97.0,100,50
leadingones,three_point,245,6130,75.84,8.88,61.0,97.0,100,50
leadingones,three_point,248,6205,76.26,9.07261814472537,61.0,99.0,100,50
leadingones,three_point,250,6255,76.5,9.084602357836033,61.0,99.0,100,50
leadingones,three_point,252,6305,76.72,9.282327294380435,61.0,99.0,100,50
leadingones,three_point,254,6355,77.06,9.479261574616453,61.0,99.0,100,50
leadingones,three_point,257,6430,77.36,9.591162598976206,61.0,99.0,100,50
leadingones,three_point,259,6480,77.82,9.735892357662959,61.0,100.0,100,50
leadingones,three_point,261,6530,78.44,9.962248742126448,61.0,100.0,100,50
leadingones,three_point,264,6605,79.12,10.027242891243834,62.0,100.0,100,50
leadingones,three_point,266,6655,79.74,10.19570497807778,62.0,100.0,100,50
leadingones,three_point,268,6705,80.08,10.242734010019005,62.0,100.0,100,50
leadingones,three_point,271,6780,80.68,10.420057581414797,62.0,100.0,100,50
leadingones,three_point,273,6830,80.76,10.323875241400392,62.0,100.0,100,50
leadingones,three_point,275,6880,81.22,10.362026828762797,62.0,100.0,100,50
leadingones,three_point,277,6930,81.74,10.565623502661829,62.0,100.0,100,50
leadingones,three_point,280,7005,82.36,10.700953228568006,62.0,100.0,100,50
leadingones,three_point,282,7055,82.48,10.69437235184936,62.0,100.0,100,50
leadingones,three_point,284,7105,82.8,10.798147989354472,62.0,100.0,100,50
leadingones,three_point,287,7180,83.58,10.859263326763928,62.0,100.0,100,50
leadingones,three_point,289,7230,83.78,10.850419346734945,62.0,100.0,100,50
leadingones,three_point,291,7280,83.96,10.80548009113894,62.0,100.0,100,50
leadingones,three_point,294,7355,84.48,10.549388607876763,64.0,100.0,100,50
leadingones,three_point,296,7405,84.84,10.435247960638023,65.0,100.0,100,50
leadingones,three_point,298,7455,85.52,10.255223059495098,65.0,100.0,100,50
leadingones,three_point,300,7505,85.82,10.197431049043676,65.0,100.0,100,50
leadingones,three_point,303,7580,86.28,10.156849905359437,65.0,100.0,100,50
leadingones,three_point,305,7630,86.66,10.130370180797936,65.0,100.0,100,50
leadingones,three_point,307,7680,87.0,9.969954864491614,66.0,100.0,100,50
leadingones,three_point,310,7755,87.38,9.76297085932351,66.0,100.0,100,50
leadingones,three_point,312,7805,87.68,9.458202789113797,67.0,100.0,100,50
